CIR,2007_EX,2007_ES,2008_EX,2008_ES,2009_EX,2009_ES,2010_EX,2010_ES,2012_EX,2012_ES,2013_EX,2013_ES,2014_EX,2014_ES,2015_EX,2015_ES
15003,0.0850480109739369,0.08603667136812412,0.09062715368711234,0.08774373259052924,0.08601422282424653,0.08782527881040893,0.08958262639972854,0.08352668213457076,0.09328908554572271,0.0840606338998622,0.09785472337222431,0.08882655446470314,0.10248565965583174,0.08969641214351426,0.10186286167261197,0.09124254928931683
15004,0.038408779149519894,0.0460742830277386,0.03997243280496209,0.04503249767873723,0.04436166610226888,0.040892193308550186,0.0495419070240923,0.03851508120649652,0.05420353982300885,0.03628847037207166,0.05306736921339857,0.03693314633006078,0.0497131931166348,0.035878564857405704,0.0543004359889021,0.037138927097661624
15006,0.24794238683127573,0.20921485660554773,0.251895244658856,0.20798514391829154,0.24619031493396545,0.19934944237918215,0.24770953512046148,0.19350348027842226,0.2359882005899705,0.18190169958658706,0.2506586375611592,0.18700327255726976,0.2684512428298279,0.18353265869365226,0.2667459373761395,0.18202659330582302
15008,0.09739368998628258,0.08603667136812412,0.0923501033769814,0.08356545961002786,0.09651202167287504,0.08271375464684015,0.09772650152697658,0.07981438515081206,0.09808259587020648,0.07533302710151585,0.09898381633421152,0.0766713417484806,0.097131931166348,0.07635694572217111,0.089179548156956,0.07519486474094451
15009,0.06550068587105624,0.05594734367653973,0.06650585802894556,0.05478180129990715,0.07077548256010836,0.05111524163568773,0.07838479809976247,0.050580046403712296,0.09513274336283185,0.04639412034910427,0.0914565299209635,0.047685834502103785,0.0864244741873805,0.046918123275068994,0.07173999207292905,0.04585052728106373
15010,0.059670781893004114,0.0230371415138693,0.053756030323914544,0.01903435468895079,0.05655265831357941,0.016263940520446097,0.06006107906345436,0.01577726218097448,0.06600294985250738,0.017914561322921452,0.06736921339856981,0.014492753623188406,0.06806883365200765,0.017939282428702852,0.07055093143083631,0.01742320036680422
15011,0.06310013717421124,0.07099200752233192,0.06305995864920744,0.07149489322191271,0.06400270910938029,0.06598513011152417,0.06447234475738038,0.0654292343387471,0.0586283185840708,0.061552595314653194,0.051561911930748966,0.06264609630668537,0.05430210325047801,0.062557497700092,0.056282203725723345,0.062356717102246675
15012,0.026748971193415638,0.031029619181946404,0.027567195037904894,0.031104921077065924,0.027091093802912292,0.028345724907063198,0.029521547336274177,0.028306264501160094,0.03023598820058997,0.03031694993109784,0.02860368837034249,0.03225806451612903,0.029445506692160613,0.03311867525298988,0.031311930241775664,0.03576341127922971
15014,0.00823045267489712,0.03244005641748942,0.009303928325292901,0.031569173630454965,0.009481882831019302,0.03066914498141264,0.008143875127248049,0.02923433874709977,0.011061946902654867,0.03307303628847037,0.012043658261196839,0.0345956054230949,0.012237093690248566,0.037258509659613616,0.013476020610384463,0.03759743237047226
16001,0.05864197530864197,0.05077574047954866,0.057891109579600274,0.05246053853296193,0.05215035557060616,0.05018587360594796,0.052256532066508314,0.052900232018561484,0.049410029498525077,0.05236564079007809,0.04855099736544975,0.0565684899485741,0.04933078393881453,0.05703771849126035,0.0558858501783591,0.055479138010087116
17001,0.02400548696844993,0.023977433004231313,0.024121295658166782,0.023676880222841225,0.02404334575008466,0.02462825278810409,0.024092297251442144,0.023665893271461718,0.02765486725663717,0.024345429490124023,0.029732781332329695,0.02337540906965872,0.03326959847036329,0.02391904323827047,0.034482758620689655,0.02384227418615314
17002,0.0102880658436214,0.017865538316878232,0.009303928325292901,0.017641597028783658,0.009143244158482899,0.015799256505576207,0.007804546996946046,0.01577726218097448,0.00995575221238938,0.014699127239320165,0.011290929619872036,0.014025245441795231,0.011472275334608031,0.013799448022079117,0.011890606420927468,0.014213663457129757
17003,0.00205761316872428,0.004701457451810061,0.003790489317711923,0.00510677808727948,0.005756857433118863,0.004182156133828996,0.006107906345436036,0.0032482598607888632,0.007005899705014749,0.0036747818098300414,0.007527286413248024,0.0032725572697522207,0.0057361376673040155,0.0022999080036798527,0.006341656757827983,0.002751031636863824
17004,0.01577503429355281,0.010343206393982134,0.01722949689869056,0.01021355617455896,0.015577378936674569,0.009758364312267658,0.013912453342382083,0.008816705336426913,0.016224188790560472,0.008727606798346348,0.016936394429808054,0.008415147265077139,0.01644359464627151,0.00827966881324747,0.01743955608402695,0.00871160018340211
17005,0.017146776406035666,0.011283497884344146,0.016195727084769126,0.01160631383472609,0.017270572299356586,0.009758364312267658,0.013912453342382083,0.010208816705336427,0.014380530973451327,0.010105649977032614,0.016560030109145654,0.008882655446470314,0.017590822179732315,0.009659613615455382,0.01823226317875545,0.010087116001834021
17006,0.020233196159122085,0.026328161730136343,0.02067539627842867,0.027390900649953576,0.020995597697257028,0.02741635687732342,0.019002375296912115,0.027842227378190254,0.025811209439528023,0.02939825447864033,0.027474595408355288,0.030388031790556335,0.03173996175908222,0.030818767249310028,0.0364645263575109,0.03163686382393398
17007,0.00205761316872428,0.005641748942172073,0.003790489317711923,0.005571030640668524,0.0016931933626820183,0.0055762081784386614,0.0010179843909060061,0.005568445475638051,0.0,0.006430868167202572,0.001881821603312006,0.005142589995324918,0.0030592734225621415,0.005519779208831647,0.0035671819262782403,0.005502063273727648
21002,0.08058984910836763,0.026328161730136343,0.07477601654031703,0.025069637883008356,0.0741618692854724,0.022304832713754646,0.07465218866644045,0.02088167053364269,0.08923303834808259,0.020211299954065228,0.05607828377869778,0.019635343618513323,0.030975143403441683,0.019319227230910764,0.029726516052318668,0.01925722145804677
21003,0.02606310013717421,0.023977433004231313,0.02722260509993108,0.02321262766945218,0.02946156451066712,0.02184014869888476,0.030539531727180182,0.021809744779582366,0.032448377581120944,0.01929260450160772,0.03462551750094091,0.019635343618513323,0.03518164435946463,0.020239190432382703,0.0372572334522394,0.02063273727647868
21004,0.018175582990397805,0.023507287259050307,0.016884906960716747,0.023676880222841225,0.01760921097189299,0.022769516728624536,0.015609093993892093,0.023665893271461718,0.018067846607669618,0.021129995406522738,0.020323673315769664,0.021037868162692847,0.022562141491395793,0.021159153633854646,0.024573919936583432,0.022925263640531865
21005,0.026406035665294925,0.031029619181946404,0.026878015161957272,0.029712163416898793,0.027091093802912292,0.029275092936802975,0.025788937902952155,0.027378190255220418,0.02359882005899705,0.026182820395039046,0.026721866767030485,0.024777933613838243,0.027533460803059275,0.02391904323827047,0.029726516052318668,0.024300779458963778
21006,0.037037037037037035,0.03714151386929948,0.034114403859407304,0.03946146703806871,0.032170673890958346,0.03717472118959108,0.03223617237869019,0.033874709976798145,0.03650442477876106,0.03123564538355535,0.033496424538953705,0.031323048153342685,0.03441682600382409,0.029898804047838085,0.036068172810146654,0.030261348005502064
21007,0.05761316872427984,0.034790785143394454,0.0585802894555479,0.032497678737233054,0.056891296986115815,0.031133828996282528,0.040380047505938245,0.027378190255220418,0.03466076696165192,0.027101515847496555,0.04516371847948814,0.025712949976624593,0.047418738049713194,0.02621895124195032,0.04359889021006738,0.02567629527739569
21008,0.07373113854595337,0.04936530324400564,0.06719503790489317,0.05013927576601671,0.06671181848967152,0.04925650557620818,0.0665083135391924,0.047331786542923436,0.0612094395280236,0.04731281580156178,0.062852841550621,0.04862085086489014,0.06539196940726577,0.04875804967801288,0.06936187078874356,0.05135259055479138
21011,0.023662551440329218,0.03008932769158439,0.024810475534114404,0.027390900649953576,0.024381984422621062,0.029275092936802975,0.024431625381744145,0.029698375870069606,0.02765486725663717,0.030776297657326597,0.030861874294316898,0.029453015427769985,0.03135755258126195,0.029438822447102116,0.03408640507332541,0.02888583218707015
21014,0.05452674897119342,0.03902209685002351,0.05031013094417643,0.04085422469823584,0.04842533017270572,0.040427509293680296,0.047505938242280284,0.038051044083526685,0.03724188790560472,0.03353238401469913,0.04064734663153933,0.033660589060308554,0.04474187380497132,0.03311867525298988,0.04716607213634562,0.033470884915176524
21016,0.16323731138545952,0.12599905970850964,0.1640248104755341,0.12859795728876508,0.16051473078225534,0.12453531598513011,0.15914489311163896,0.12250580046403713,0.18436578171091444,0.12769866789159393,0.17651486639066616,0.12622720897615708,0.17743785850860422,0.12281508739650414,0.16805390408244153,0.12425492893168272
21017,0.01646090534979424,0.019275975552421252,0.01757408683666437,0.02042711234911792,0.018286488316965797,0.01858736059479554,0.014251781472684086,0.017633410672853827,0.01364306784660767,0.017914561322921452,0.010914565299209636,0.016362786348761104,0.014149139579349905,0.01701931922723091,0.019024970273483946,0.01742320036680422
22001,0.016803840877914953,0.010343206393982134,0.01791867677463818,0.008820798514391829,0.017947849644429394,0.009758364312267658,0.017984390906006106,0.010208816705336427,0.018436578171091445,0.010105649977032614,0.02220549491908167,0.007947639083683964,0.028680688336520075,0.007359705611775529,0.029726516052318668,0.007336084364970197
22002,0.026406035665294925,0.017395392571697227,0.026188835286009647,0.015784586815227482,0.02607517778530308,0.01486988847583643,0.02477095351204615,0.013921113689095127,0.02765486725663717,0.012861736334405145,0.02860368837034249,0.013090229079008883,0.028680688336520075,0.011959521619135235,0.027744748315497423,0.012379642365887207
22004,0.1337448559670782,0.1076633756464504,0.13507925568573398,0.10909935004642525,0.12698950220115138,0.10548327137546469,0.12724804886325075,0.10440835266821345,0.14638643067846607,0.10473128158015618,0.14715844937899888,0.10191678354371202,0.14225621414913958,0.10441582336706531,0.14546175188267935,0.10683172856487849
22005,0.06344307270233196,0.021626704278326282,0.0647829083390765,0.02181987000928505,0.06400270910938029,0.020446096654275093,0.06413301662707839,0.018561484918793503,0.0700589970501475,0.018373909049150206,0.07339104252916824,0.0182328190743338,0.04550669216061185,0.017939282428702852,0.026555687673404677,0.01925722145804677
22006,0.0387517146776406,0.008932769158439116,0.03445899379738112,0.008356545961002786,0.03318658990856756,0.008364312267657992,0.0332541567695962,0.007424593967517401,0.032448377581120944,0.007349563619660083,0.033496424538953705,0.0070126227208976155,0.03441682600382409,0.006439742410303588,0.0372572334522394,0.007794589637780834
22009,0.08676268861454046,0.03008932769158439,0.08201240523776705,0.027390900649953576,0.07890281070098205,0.02695167286245353,0.07872412623006447,0.02505800464037123,0.08259587020648967,0.02388608176389527,0.08468197214904027,0.021972884525479196,0.08604206500956023,0.02207911683532659,0.07847800237812129,0.02384227418615314
22011,0.029835390946502057,0.015044663845792195,0.030668504479669192,0.013463324048282266,0.02946156451066712,0.013011152416356878,0.029182219205972176,0.012529002320185615,0.032079646017699116,0.011483693155718878,0.033496424538953705,0.010285179990649837,0.029063097514340344,0.010579576816927323,0.013079667063020214,0.011462631820265932
23001,0.3175582990397805,0.22896097790314998,0.32046864231564437,0.23119777158774374,0.312902133423637,0.22444237918215612,0.30200203596878183,0.2185614849187935,0.32890855457227136,0.223242994947175,0.323673315769665,0.22300140252454417,0.27648183556405354,0.22769089236430542,0.26634958382877527,0.23750573131591013
23004,0.009602194787379973,0.007992477668077104,0.010682288077188146,0.007428040854224698,0.010836437521164918,0.007434944237918215,0.010858500169664066,0.0060324825986078886,0.011799410029498525,0.0059715204409738175,0.01279638690252164,0.005610098176718092,0.012619502868068833,0.005979760809567618,0.013079667063020214,0.006419073819348923
23006,0.012345679012345678,0.0230371415138693,0.013439007580978636,0.022284122562674095,0.014561462919065358,0.023234200743494422,0.015948422124194096,0.021809744779582366,0.02064896755162242,0.02067064768029398,0.02258185923974407,0.020570359981299673,0.022944550669216062,0.020699172033118676,0.02219579865239794,0.02200825309491059
23007,0.006515775034293553,0.0037611659614480487,0.006547208821502412,0.004178272980501393,0.006434134778191669,0.004182156133828996,0.006107906345436036,0.004176334106728539,0.007005899705014749,0.0036747818098300414,0.007527286413248024,0.0032725572697522207,0.00650095602294455,0.0027598896044158236,0.006738010305192232,0.0041265474552957355
23008,0.021262002743484224,0.023977433004231313,0.02343211578221916,0.022284122562674095,0.0277683711479851,0.022769516728624536,0.02816423481506617,0.02134570765661253,0.03281710914454277,0.02067064768029398,0.035378246142265715,0.01916783543712015,0.043594646271510516,0.019319227230910764,0.04676971858898137,0.02063273727647868
23009,0.018175582990397805,0.009873060648801129,0.019641626464507237,0.01021355617455896,0.017947849644429394,0.010223048327137546,0.014591109602986088,0.00974477958236659,0.021386430678466076,0.009186954524575103,0.023710952201731274,0.008415147265077139,0.025239005736137667,0.0078196872125115,0.026159334126040427,0.009628610729023384
23011,0.059327846364883405,0.05312646920545369,0.06202618883528601,0.05013927576601671,0.06095496105655266,0.04879182156133829,0.057007125890736345,0.04825986078886311,0.07300884955752213,0.04777216352779054,0.07640195709446744,0.047685834502103785,0.07724665391969407,0.04737810487580497,0.08442330558858502,0.041723979825768
23013,0.013717421124828532,0.02679830747531735,0.016884906960716747,0.025998142989786442,0.022688791059939047,0.02509293680297398,0.02477095351204615,0.02505800464037123,0.02728613569321534,0.02388608176389527,0.027850959729017688,0.02337540906965872,0.02829827915869981,0.022539098436062558,0.025762980578676178,0.02384227418615314
23014,0.006172839506172839,0.005641748942172073,0.007236388697450034,0.004178272980501393,0.007450050795800881,0.004182156133828996,0.007465218866644045,0.004176334106728539,0.007374631268436578,0.0036747818098300414,0.005645464809936018,0.002805049088359046,0.0057361376673040155,0.0022999080036798527,0.005945303210463734,0.0032095369096744614
23015,0.023662551440329218,0.022096850023507288,0.025155065472088216,0.020891364902506964,0.02404334575008466,0.019516728624535316,0.02341364099083814,0.01948955916473318,0.026179941002949854,0.017455213596692696,0.026721866767030485,0.014960261804581581,0.02676864244741874,0.015639374425023,0.02536662703131193,0.016964695093993582
23018,0.032578875171467764,0.021156558533145273,0.03480358373535493,0.02135561745589601,0.02946156451066712,0.019981412639405203,0.030539531727180182,0.01948955916473318,0.03392330383480826,0.017455213596692696,0.033496424538953705,0.015895278167367927,0.03441682600382409,0.01609935602575897,0.029726516052318668,0.01742320036680422
23019,0.01748971193415638,0.013164080865068171,0.018952446588559616,0.012999071494893221,0.0186251269895022,0.013011152416356878,0.02002035968781812,0.013921113689095127,0.022492625368731565,0.012861736334405145,0.024087316522393678,0.012622720897615708,0.024474187380497132,0.012419503219871205,0.025762980578676178,0.013296652911508482
23020,0.043209876543209874,0.02773859896567936,0.04514128187456926,0.028319405756731662,0.041991195394514055,0.026022304832713755,0.03698676620291822,0.025986078886310906,0.043510324483775814,0.02572347266881029,0.04403462551750094,0.024777933613838243,0.04168260038240918,0.023459061637534497,0.04558065794688863,0.024759284731774415
23021,0.04869684499314129,0.03526093088857546,0.04962095106822881,0.033890436397400185,0.048763968845242124,0.03578066914498141,0.04275534441805225,0.033874709976798145,0.04387905604719764,0.03353238401469913,0.045540082800150546,0.03412809724170173,0.04244741873804971,0.03265869365225391,0.04042806183115339,0.0343878954607978
23022,0.01646090534979424,0.019746121297602257,0.01826326671261199,0.019962859795728878,0.01930240433457501,0.019516728624535316,0.019681031557516118,0.01948955916473318,0.022861356932153392,0.01975195222783647,0.02220549491908167,0.020570359981299673,0.022944550669216062,0.021159153633854646,0.023781212841854936,0.022925263640531865
24002,0.03943758573388203,0.035731076633756464,0.041006202618883526,0.033890436397400185,0.040975279376904844,0.03392193308550186,0.03155751611808619,0.032018561484918794,0.04314159292035398,0.0316949931097841,0.04591644712081295,0.03225806451612903,0.04397705544933078,0.03173873045078197,0.04637336504161712,0.033012379642365884
24003,0.036694101508916326,0.022566995768688293,0.034114403859407304,0.02460538532961931,0.030816119200812734,0.022769516728624536,0.02816423481506617,0.02320185614849188,0.025073746312684365,0.021129995406522738,0.027098231087692888,0.021037868162692847,0.03212237093690248,0.023459061637534497,0.03210463733650416,0.023383768913342505
24004,0.05898491083676269,0.019746121297602257,0.05651274982770503,0.01903435468895079,0.052488994243142566,0.019052044609665426,0.05361384458771632,0.017633410672853827,0.05715339233038348,0.017455213596692696,0.05796010538200978,0.016362786348761104,0.060420650095602296,0.015639374425023,0.057074910820451845,0.016506189821182942
24005,0.02194787379972565,0.011283497884344146,0.02343211578221916,0.011142061281337047,0.02302742973247545,0.011617100371747211,0.02307431286053614,0.010672853828306265,0.024705014749262538,0.010105649977032614,0.024840045163718478,0.010285179990649837,0.025621414913957936,0.010119595216191352,0.026555687673404677,0.01054562127464466
24006,0.06858710562414266,0.017395392571697227,0.06926257753273604,0.017641597028783658,0.06908228919742634,0.017193308550185873,0.06922293858160841,0.016241299303944315,0.07706489675516225,0.01423977951309141,0.07602559277380504,0.013090229079008883,0.07380497131931166,0.013799448022079117,0.07491082045184304,0.014213663457129757
24007,0.11316872427983539,0.0996708979783733,0.11199172984148863,0.10492107706592387,0.11445987131730444,0.10315985130111524,0.11197828299966067,0.09976798143851508,0.10435103244837758,0.10289389067524116,0.10124200225818593,0.10518934081346423,0.10592734225621415,0.10395584176632934,0.1280221957986524,0.10683172856487849
24008,0.013031550068587106,0.006582040432534086,0.013439007580978636,0.006963788300835654,0.01388418557399255,0.0060408921933085506,0.013912453342382083,0.0069605568445475635,0.018805309734513276,0.006890215893431328,0.019947308995107264,0.005610098176718092,0.01338432122370937,0.0068997240110395585,0.013476020610384463,0.007336084364970197
25001,0.13751714677640603,0.10296191819464035,0.1330117160578911,0.1095636025998143,0.13274635963427023,0.10641263940520446,0.13640990838140482,0.10580046403712297,0.1415929203539823,0.10335323840146991,0.14377117049303725,0.10752688172043011,0.14837476099426386,0.10211591536338546,0.15418152992469283,0.1082072443833104
25003,0.013717421124828532,0.013634226610249177,0.014472777394900068,0.013927576601671309,0.014900101591601761,0.013475836431226766,0.015948422124194096,0.012529002320185615,0.017699115044247787,0.011943040881947635,0.01881821603312006,0.01168770453482936,0.019120458891013385,0.011499540018399264,0.013079667063020214,0.01192113709307657
25004,0.016803840877914953,0.004701457451810061,0.01791867677463818,0.00510677808727948,0.01930240433457501,0.004182156133828996,0.015609093993892093,0.004176334106728539,0.018436578171091445,0.0036747818098300414,0.01957094467444486,0.0032725572697522207,0.01988527724665392,0.0027598896044158236,0.016250495441934205,0.0032095369096744614
25006,0.030864197530864196,0.015984955336154207,0.027567195037904894,0.017177344475394613,0.024720623095157466,0.015799256505576207,0.024092297251442144,0.014849187935034803,0.02396755162241888,0.013780431786862656,0.02559277380504328,0.013557737260402058,0.0260038240917782,0.013799448022079117,0.03170828378913991,0.014672168729940394
25009,0.006858710562414266,0.010343206393982134,0.00895933838731909,0.008820798514391829,0.009481882831019302,0.008364312267657992,0.010519172039362062,0.008816705336426913,0.015486725663716814,0.008268259072117593,0.015430937147158449,0.007947639083683964,0.014149139579349905,0.0078196872125115,0.01109789932619897,0.00871160018340211
25016,0.07647462277091907,0.04372355430183357,0.08304617505168849,0.04410399257195915,0.07958008804605486,0.04414498141263941,0.08381404818459451,0.0431554524361949,0.0803834808259587,0.042259990813045475,0.08468197214904027,0.04207573632538569,0.09177820267686425,0.04415823367065318,0.10186286167261197,0.04401650618982118
26001,0.025377229080932786,0.012693935119887164,0.024121295658166782,0.012070566388115135,0.021672875042329835,0.012081784386617101,0.02035968781812012,0.010672853828306265,0.022492625368731565,0.011943040881947635,0.024463680843056078,0.010752688172043012,0.0260038240917782,0.010579576816927323,0.02536662703131193,0.011004126547455296
26002,0.04698216735253772,0.038551951104842504,0.048587181254307374,0.03667595171773445,0.054182187605824585,0.03485130111524164,0.057007125890736345,0.03341067285382831,0.06047197640117994,0.032613688562241616,0.05607828377869778,0.031790556334735855,0.0520076481835564,0.029898804047838085,0.053904082441537854,0.0307198532783127
26003,0.11934156378600823,0.11189468735307946,0.11302549965541006,0.11327762302692665,0.11615306467998646,0.1092007434944238,0.11129962673905666,0.10533642691415314,0.11910029498525074,0.10794671566375746,0.1260820474219044,0.1093969144460028,0.13537284894837476,0.10717571297148114,0.1434799841458581,0.10866574965612105
26004,0.05178326474622771,0.05077574047954866,0.05478980013783598,0.05153203342618384,0.05181171689806976,0.04925650557620818,0.0495419070240923,0.04686774941995359,0.061946902654867256,0.04501607717041801,0.05984192698532179,0.04488078541374474,0.05812619502868069,0.043698252069917204,0.06460562822037257,0.04585052728106373
26008,0.08196159122085048,0.05547719793135872,0.07856650585802895,0.05617455896007428,0.08161192008127328,0.05157992565055762,0.08245673566338649,0.044547563805104405,0.08960176991150443,0.05144694533762058,0.10161836657884833,0.05516596540439458,0.10936902485659655,0.05795768169273229,0.10424098295679746,0.05364511691884457
26009,0.04149519890260631,0.044193700047014575,0.042729152308752585,0.04224698235840297,0.04944124619031493,0.04275092936802974,0.051238547675602306,0.041299303944315545,0.043510324483775814,0.04271933853927423,0.046292811441475346,0.04394576905095839,0.04206500956022945,0.045998160073597055,0.04716607213634562,0.04676753782668501
26010,0.34190672153635115,0.32769158439116125,0.34079944865609924,0.3310120705663881,0.33897731120894004,0.32760223048327136,0.341024770953512,0.31925754060324824,0.3886430678466077,0.3348644924207625,0.3966879939781709,0.34642356241234223,0.40573613766730404,0.34360625574977,0.40745144669044786,0.3498395231545163
26011,0.02709190672153635,0.010343206393982134,0.028600964851826328,0.009749303621169917,0.02878428716559431,0.010687732342007435,0.028842891075670174,0.010208816705336427,0.033185840707964605,0.010105649977032614,0.03575461046292811,0.008882655446470314,0.02676864244741874,0.0078196872125115,0.02497027348394768,0.009170105456212746
26012,0.04149519890260631,0.018805829807240243,0.04445210199862164,0.017641597028783658,0.04300711141212327,0.017193308550185873,0.040380047505938245,0.017633410672853827,0.044616519174041296,0.017914561322921452,0.046292811441475346,0.016362786348761104,0.0497131931166348,0.01609935602575897,0.04875148632580262,0.016964695093993582
27001,0.15877914951989025,0.11001410437235543,0.16230186078566505,0.11095636025998143,0.15035557060616322,0.1087360594795539,0.15507295554801492,0.10580046403712297,0.1836283185840708,0.10381258612769867,0.20323673315769666,0.10752688172043011,0.20076481835564053,0.10257589696412144,0.18549346016646848,0.10683172856487849
27005,0.016803840877914953,0.018805829807240243,0.01791867677463818,0.018570102135561744,0.017947849644429394,0.016728624535315983,0.019341703427214117,0.01531322505800464,0.021386430678466076,0.01515847496554892,0.023710952201731274,0.015427769985974754,0.022179732313575527,0.013799448022079117,0.022988505747126436,0.013296652911508482
27006,0.015089163237311385,0.017395392571697227,0.014817367332873881,0.017641597028783658,0.01659329495428378,0.01486988847583643,0.017305734645402103,0.014385150812064965,0.018436578171091445,0.01515847496554892,0.01919458035378246,0.014025245441795231,0.02026768642447419,0.013799448022079117,0.028537455410225922,0.013296652911508482
27007,0.0644718792866941,0.047954866008462625,0.05961405926946933,0.04688950789229341,0.057907213003725026,0.047397769516728624,0.05734645402103834,0.044547563805104405,0.061946902654867256,0.042259990813045475,0.054196462175385776,0.043010752688172046,0.053919694072657745,0.04415823367065318,0.055489496630994846,0.04493351673544246
27008,0.004801097393689987,0.011283497884344146,0.00585802894555479,0.011142061281337047,0.0060954961056552655,0.010223048327137546,0.006447234475738039,0.010208816705336427,0.007374631268436578,0.00964630225080386,0.009032743695897629,0.009350163627863487,0.009560229445506692,0.008739650413983441,0.009908838684106223,0.00871160018340211
28001,0.0775034293552812,0.06958157028678891,0.08511371467953135,0.07010213556174559,0.091432441584829,0.06923791821561338,0.09636918900576857,0.06682134570765662,0.09255162241887906,0.0666054203031695,0.09070380127963869,0.06732117812061711,0.09560229445506692,0.06761729530818768,0.09433214427269124,0.06969280146721687
28002,0.01577503429355281,0.020216267042783263,0.014128187456926258,0.019962859795728878,0.014222824246528954,0.01812267657992565,0.014251781472684086,0.018097447795823667,0.025073746312684365,0.017455213596692696,0.01957094467444486,0.016830294530154277,0.010325047801147227,0.01609935602575897,0.008719778042013475,0.015589179275561669
28003,0.01646090534979424,0.017395392571697227,0.016195727084769126,0.018105849582172703,0.015577378936674569,0.016728624535315983,0.014591109602986088,0.016705336426914155,0.015117994100294985,0.016536518144235186,0.013549115543846444,0.015895278167367927,0.013766730401529637,0.01517939282428703,0.014268727705112961,0.015589179275561669
28004,0.01577503429355281,0.018805829807240243,0.012405237767057202,0.017641597028783658,0.012529630883846935,0.01533457249070632,0.012555140821174076,0.014849187935034803,0.012536873156342183,0.015617822691777675,0.00978547233722243,0.015895278167367927,0.009560229445506692,0.01517939282428703,0.008719778042013475,0.015589179275561669
28005,0.006515775034293553,0.011753643629525154,0.0010337698139214334,0.01160631383472609,0.001015916017609211,0.011152416356877323,0.0013573125212080082,0.011136890951276101,0.0025811209439528023,0.011024345429490124,0.0060218291305984195,0.010752688172043012,0.009560229445506692,0.009659613615455382,0.009908838684106223,0.01054562127464466
28006,0.01577503429355281,0.025858015984955338,0.014472777394900068,0.027390900649953576,0.013545546901456146,0.02695167286245353,0.021038344078724125,0.02505800464037123,0.019542772861356934,0.0266421681212678,0.011667293940534437,0.027115474520804116,0.011472275334608031,0.025758969641214352,0.011890606420927468,0.027968821641448878
28007,0.008916323731138546,0.009402914903620122,0.006891798759476223,0.010677808727948004,0.007450050795800881,0.00929368029739777,0.007465218866644045,0.008352668213457077,0.008112094395280236,0.008727606798346348,0.005269100489273617,0.009350163627863487,0.005353728489483747,0.00827966881324747,0.005548949663099485,0.009170105456212746
29001,0.05727023319615912,0.04090267983074753,0.05065472088215024,0.04085422469823584,0.05384354893328818,0.03810408921933085,0.05089921954530031,0.038051044083526685,0.04756637168141593,0.03720716582452917,0.04930372600677456,0.035998129967274424,0.047418738049713194,0.03449862005519779,0.04597701149425287,0.03576341127922971
29002,0.0438957475994513,0.028678890456041373,0.04583046175051689,0.034818941504178275,0.04436166610226888,0.03485130111524164,0.04377332880895826,0.0357308584686775,0.04793510324483776,0.03536977491961415,0.04516371847948814,0.03693314633006078,0.04321223709369025,0.03679852805887764,0.04042806183115339,0.03622191655204035
29003,0.040123456790123455,0.026328161730136343,0.04066161268090972,0.025998142989786442,0.03894344734168642,0.025557620817843865,0.039362063115032236,0.02505800464037123,0.04387905604719764,0.024345429490124023,0.04064734663153933,0.023842917251051893,0.03747609942638623,0.023459061637534497,0.03884264764169639,0.023383768913342505
29004,0.05109739368998628,0.04748472026328162,0.04789800137835975,0.04828226555246054,0.044700304774805286,0.046933085501858735,0.04275534441805225,0.04640371229698376,0.04535398230088496,0.045475424896646764,0.04930372600677456,0.04628330995792426,0.05162523900573614,0.045078196872125116,0.05033690051525961,0.04630903255387437
29005,0.01954732510288066,0.015984955336154207,0.02067539627842867,0.015784586815227482,0.020656959024720624,0.015799256505576207,0.02035968781812012,0.014385150812064965,0.019174041297935103,0.01423977951309141,0.021076401957094468,0.013557737260402058,0.022944550669216062,0.012419503219871205,0.022592152199762187,0.012838147638697846
29006,0.13511659807956103,0.08885754583921016,0.13507925568573398,0.0872794800371402,0.12665086352861496,0.08921933085501858,0.12453342382083475,0.09095127610208817,0.12168141592920353,0.09003215434083602,0.1245765901392548,0.08602150537634409,0.13575525812619502,0.08601655933762649,0.14110186286167262,0.08940852819807428
29007,0.05829903978052126,0.029619181946403384,0.05410062026188835,0.031104921077065924,0.05181171689806976,0.029275092936802975,0.05327451645741432,0.02877030162412993,0.05346607669616519,0.028938906752411574,0.050809183289424166,0.028050490883590462,0.050860420650095606,0.027598896044158234,0.056282203725723345,0.027968821641448878
29009,0.04526748971193416,0.02679830747531735,0.04135079255685734,0.02414113277623027,0.03318658990856756,0.02509293680297398,0.03155751611808619,0.02320185614849188,0.030973451327433628,0.022508038585209004,0.02822732404968009,0.021037868162692847,0.029063097514340344,0.019319227230910764,0.030122869599682918,0.019715726730857405
29010,0.03566529492455418,0.037611659614480486,0.04203997243280496,0.034354688950789226,0.04944124619031493,0.03345724907063197,0.04886325076348829,0.03248259860788863,0.05715339233038348,0.0316949931097841,0.062852841550621,0.028985507246376812,0.061950286806883366,0.029438822447102116,0.05747126436781609,0.030261348005502064
29011,0.030864197530864196,0.021156558533145273,0.03480358373535493,0.020891364902506964,0.03623433796139519,0.019052044609665426,0.032575500508992196,0.016241299303944315,0.028761061946902654,0.01607717041800643,0.029732781332329695,0.015427769985974754,0.027533460803059275,0.014719411223551058,0.02933016250495442,0.015130674002751032
